,ds,Time,Month,tgc,wth,cowspiracy,vegan_recipes,fok,okja,recipes,sustainability,animal_welfare,climate,climate_change,health,T,all_docs,owth,all_climate,Month_Dummy1,Month_Dummy2,Month_Dummy3,Month_Dummy4,Month_Dummy5,Month_Dummy6,Month_Dummy7,Month_Dummy8,Month_Dummy9,Month_Dummy10,Month_Dummy11,Month_Dummy12
392,2011-07-09,392,7,0.0,0.0,0.0,35,10.530000000000001,0.0,53.0,61.44,10.08,100.0,48.75,1606.5,2011-07-09,10.530000000000001,0.0,210.19,0,0,0,0,0,0,1,0,0,0,0,0
393,2011-07-16,393,7,0.0,0.0,0.0,32,14.850000000000001,0.0,53.0,58.88,9.12,125.0,58.5,1561.875,2011-07-16,14.850000000000001,0.0,242.38,0,0,0,0,0,0,1,0,0,0,0,0
394,2011-07-23,394,7,0.0,0.0,0.0,35,7.83,0.0,55.0,58.88,8.64,100.0,58.5,1561.875,2011-07-23,7.83,0.0,217.38,0,0,0,0,0,0,1,0,0,0,0,0
395,2011-07-30,395,7,0.0,0.0,0.0,33,4.86,0.0,56.0,57.6,9.6,100.0,58.5,1517.25,2011-07-30,4.86,0.0,216.1,0,0,0,0,0,0,1,0,0,0,0,0
396,2011-08-06,396,8,0.0,0.0,0.0,37,7.290000000000001,0.0,53.0,58.88,8.879999999999999,100.0,48.75,1561.875,2011-08-06,7.290000000000001,0.0,207.63,0,0,0,0,0,0,0,1,0,0,0,0
397,2011-08-13,397,8,0.0,0.0,0.0,38,6.48,0.0,56.0,57.6,11.28,100.0,58.5,1606.5,2011-08-13,6.48,0.0,216.1,0,0,0,0,0,0,0,1,0,0,0,0
398,2011-08-20,398,8,0.0,0.0,0.0,42,6.210000000000001,0.0,55.0,64.0,9.12,125.0,63.375,1606.5,2011-08-20,6.210000000000001,0.0,252.375,0,0,0,0,0,0,0,1,0,0,0,0
399,2011-08-27,399,8,0.0,0.0,0.0,40,13.23,0.0,53.0,70.4,9.84,137.5,73.125,1606.5,2011-08-27,13.23,0.0,281.025,0,0,0,0,0,0,0,1,0,0,0,0
400,2011-09-03,400,9,0.0,0.0,0.0,47,25.110000000000003,0.0,53.0,67.84,7.92,162.5,73.125,1561.875,2011-09-03,25.110000000000003,0.0,303.46500000000003,0,0,0,0,0,0,0,0,1,0,0,0
401,2011-09-10,401,9,0.0,0.0,0.0,44,24.57,0.0,55.0,85.76,11.28,175.0,87.75,1695.75,2011-09-10,24.57,0.0,348.51,0,0,0,0,0,0,0,0,1,0,0,0
402,2011-09-17,402,9,0.0,0.0,0.0,47,20.790000000000003,0.0,55.0,81.92,10.32,175.0,78.0,1651.125,2011-09-17,20.790000000000003,0.0,334.92,0,0,0,0,0,0,0,0,1,0,0,0
403,2011-09-24,403,9,0.0,0.0,0.0,46,27.0,0.0,56.0,81.92,10.799999999999999,175.0,78.0,1651.125,2011-09-24,27.0,0.0,334.92,0,0,0,0,0,0,0,0,1,0,0,0
404,2011-10-01,404,10,0.0,0.0,0.0,44,19.71,0.0,57.0,81.92,9.36,187.5,78.0,1695.75,2011-10-01,19.71,0.0,347.42,0,0,0,0,0,0,0,0,0,1,0,0
405,2011-10-08,405,10,0.0,0.0,0.0,46,15.930000000000001,0.0,57.0,81.92,9.6,187.5,82.875,1561.875,2011-10-08,15.930000000000001,0.0,352.295,0,0,0,0,0,0,0,0,0,1,0,0
406,2011-10-15,406,10,0.0,0.0,0.0,44,15.930000000000001,0.0,56.0,90.88,11.52,175.0,87.75,1606.5,2011-10-15,15.930000000000001,0.0,353.63,0,0,0,0,0,0,0,0,0,1,0,0
407,2011-10-22,407,10,0.0,0.0,0.0,48,18.630000000000003,0.0,60.0,81.92,9.36,187.5,92.625,1695.75,2011-10-22,18.630000000000003,0.0,362.045,0,0,0,0,0,0,0,0,0,1,0,0
408,2011-10-29,408,10,0.0,0.0,0.0,48,14.040000000000001,0.0,56.0,81.92,8.879999999999999,187.5,112.125,1561.875,2011-10-29,14.040000000000001,0.0,381.545,0,0,0,0,0,0,0,0,0,1,0,0
409,2011-11-05,409,11,0.0,0.0,0.0,48,13.23,0.0,60.0,81.92,11.28,187.5,97.5,1606.5,2011-11-05,13.23,0.0,366.92,0,0,0,0,0,0,0,0,0,0,1,0
410,2011-11-12,410,11,0.0,0.0,0.0,55,15.39,0.0,66.0,80.64,9.84,200.0,102.375,1561.875,2011-11-12,15.39,0.0,383.015,0,0,0,0,0,0,0,0,0,0,1,0
411,2011-11-19,411,11,0.0,0.0,0.0,65,12.15,0.0,89.0,57.6,9.84,137.5,78.0,1249.5,2011-11-19,12.15,0.0,273.1,0,0,0,0,0,0,0,0,0,0,1,0
412,2011-11-26,412,11,0.0,0.0,0.0,42,12.690000000000001,0.0,55.0,84.48,11.04,200.0,117.0,1651.125,2011-11-26,12.690000000000001,0.0,401.48,0,0,0,0,0,0,0,0,0,0,1,0
413,2011-12-03,413,12,0.0,0.0,0.0,41,12.690000000000001,0.0,60.0,85.76,11.28,212.5,121.875,1561.875,2011-12-03,12.690000000000001,0.0,420.135,0,0,0,0,0,0,0,0,0,0,0,1
414,2011-12-10,414,12,0.0,0.0,0.0,46,11.07,0.0,65.0,70.4,9.84,200.0,107.25,1428.0,2011-12-10,11.07,0.0,377.65,0,0,0,0,0,0,0,0,0,0,0,1
415,2011-12-17,415,12,0.0,0.0,0.0,58,10.530000000000001,0.0,85.0,46.08,7.4399999999999995,125.0,53.625,1160.25,2011-12-17,10.530000000000001,0.0,224.70499999999998,0,0,0,0,0,0,0,0,0,0,0,1
416,2011-12-24,416,12,0.0,0.0,0.0,50,13.770000000000001,0.0,73.0,33.28,7.4399999999999995,100.0,39.0,1249.5,2011-12-24,13.770000000000001,0.0,172.28,0,0,0,0,0,0,0,0,0,0,0,1
417,2011-12-31,417,12,0.0,0.0,0.0,58,18.09,0.0,68.0,58.88,9.84,137.5,73.125,1785.0,2011-12-31,18.09,0.0,269.505,0,0,0,0,0,0,0,0,0,0,0,1
418,2012-01-07,418,1,0.0,0.0,0.0,60,18.09,0.0,65.0,67.84,10.32,175.0,78.0,1785.0,2012-01-07,18.09,0.0,320.84000000000003,1,0,0,0,0,0,0,0,0,0,0,0
419,2012-01-14,419,1,0.0,0.0,0.0,53,17.28,0.0,65.0,70.4,9.12,162.5,73.125,1651.125,2012-01-14,17.28,0.0,306.025,1,0,0,0,0,0,0,0,0,0,0,0
420,2012-01-21,420,1,0.0,0.0,0.0,54,19.44,0.0,61.0,78.08,11.04,175.0,82.875,1740.375,2012-01-21,19.44,0.0,335.955,1,0,0,0,0,0,0,0,0,0,0,0
421,2012-01-28,421,1,0.0,0.0,0.0,54,18.09,0.0,64.0,81.92,10.799999999999999,187.5,102.375,1785.0,2012-01-28,18.09,0.0,371.795,1,0,0,0,0,0,0,0,0,0,0,0
422,2012-02-04,422,2,0.0,0.0,0.0,46,15.39,0.0,56.0,78.08,10.08,187.5,87.75,1740.375,2012-02-04,15.39,0.0,353.33,0,1,0,0,0,0,0,0,0,0,0,0
423,2012-02-11,423,2,0.0,0.0,0.0,44,14.850000000000001,0.0,54.0,78.08,10.08,200.0,107.25,1606.5,2012-02-11,14.850000000000001,0.0,385.33,0,1,0,0,0,0,0,0,0,0,0,0
424,2012-02-18,424,2,0.0,0.0,0.0,48,16.470000000000002,0.0,54.0,80.64,11.04,150.0,82.875,1606.5,2012-02-18,16.470000000000002,0.0,313.515,0,1,0,0,0,0,0,0,0,0,0,0
425,2012-02-25,425,2,0.0,0.0,0.0,50,18.09,0.0,53.0,81.92,9.6,187.5,97.5,1740.375,2012-02-25,18.09,0.0,366.92,0,1,0,0,0,0,0,0,0,0,0,0
426,2012-03-03,426,3,0.0,0.0,0.0,51,17.01,0.0,54.0,75.52,9.12,187.5,92.625,1695.75,2012-03-03,17.01,0.0,355.645,0,0,1,0,0,0,0,0,0,0,0,0
427,2012-03-10,427,3,0.0,0.0,0.0,52,15.39,0.0,49.0,70.4,8.879999999999999,175.0,102.375,1472.625,2012-03-10,15.39,0.0,347.775,0,0,1,0,0,0,0,0,0,0,0,0
428,2012-03-17,428,3,0.0,0.0,0.0,48,15.39,0.0,49.0,71.68,9.12,187.5,82.875,1651.125,2012-03-17,15.39,0.0,342.055,0,0,1,0,0,0,0,0,0,0,0,0
429,2012-03-24,429,3,0.0,0.0,0.0,46,14.31,0.0,49.0,71.68,9.36,200.0,97.5,1695.75,2012-03-24,14.31,0.0,369.18,0,0,1,0,0,0,0,0,0,0,0,0
430,2012-03-31,430,3,0.0,0.0,0.0,54,14.850000000000001,0.0,61.0,75.52,9.12,150.0,78.0,1606.5,2012-03-31,14.850000000000001,0.0,303.52,0,0,1,0,0,0,0,0,0,0,0,0
431,2012-04-07,431,4,0.0,0.0,0.0,47,14.850000000000001,0.0,48.0,78.08,10.32,187.5,92.625,1561.875,2012-04-07,14.850000000000001,0.0,358.205,0,0,0,1,0,0,0,0,0,0,0,0
432,2012-04-14,432,4,0.0,0.0,0.0,44,15.930000000000001,0.0,49.0,90.88,11.28,200.0,97.5,1651.125,2012-04-14,15.930000000000001,0.0,388.38,0,0,0,1,0,0,0,0,0,0,0,0
433,2012-04-21,433,4,0.0,0.0,0.0,44,13.5,0.0,49.0,87.04,9.12,200.0,102.375,1651.125,2012-04-21,13.5,0.0,389.415,0,0,0,1,0,0,0,0,0,0,0,0
434,2012-04-28,434,4,0.0,0.0,0.0,43,13.770000000000001,0.0,50.0,81.92,11.52,200.0,102.375,1517.25,2012-04-28,13.770000000000001,0.0,384.295,0,0,0,1,0,0,0,0,0,0,0,0
435,2012-05-05,435,5,0.0,0.0,0.0,44,13.23,0.0,47.0,75.52,11.76,212.5,82.875,1561.875,2012-05-05,13.23,0.0,370.895,0,0,0,0,1,0,0,0,0,0,0,0
436,2012-05-12,436,5,0.0,0.0,0.0,44,11.610000000000001,0.0,48.0,67.84,10.559999999999999,187.5,73.125,1561.875,2012-05-12,11.610000000000001,0.0,328.46500000000003,0,0,0,0,1,0,0,0,0,0,0,0
437,2012-05-19,437,5,0.0,0.0,0.0,44,12.420000000000002,0.0,52.0,64.0,9.84,162.5,73.125,1517.25,2012-05-19,12.420000000000002,0.0,299.625,0,0,0,0,1,0,0,0,0,0,0,0
438,2012-05-26,438,5,0.0,0.0,0.0,48,12.96,0.0,48.0,53.76,7.68,137.5,63.375,1472.625,2012-05-26,12.96,0.0,254.635,0,0,0,0,1,0,0,0,0,0,0,0
439,2012-06-02,439,6,0.0,0.0,0.0,48,13.770000000000001,0.0,47.0,61.44,8.879999999999999,125.0,58.5,1606.5,2012-06-02,13.770000000000001,0.0,244.94,0,0,0,0,0,1,0,0,0,0,0,0
440,2012-06-09,440,6,0.0,0.0,0.0,48,10.8,0.0,51.0,58.88,8.16,112.5,43.875,1561.875,2012-06-09,10.8,0.0,215.255,0,0,0,0,0,1,0,0,0,0,0,0
441,2012-06-16,441,6,0.0,0.0,0.0,46,11.610000000000001,0.0,53.0,58.88,8.879999999999999,112.5,39.0,1517.25,2012-06-16,11.610000000000001,0.0,210.38,0,0,0,0,0,1,0,0,0,0,0,0
442,2012-06-23,442,6,0.0,0.0,0.0,46,14.040000000000001,0.0,52.0,53.76,9.12,100.0,43.875,2097.375,2012-06-23,14.040000000000001,0.0,197.635,0,0,0,0,0,1,0,0,0,0,0,0
443,2012-06-30,443,6,0.0,0.0,0.0,50,14.040000000000001,0.0,57.0,47.36,9.12,125.0,58.5,1517.25,2012-06-30,14.040000000000001,0.0,230.86,0,0,0,0,0,1,0,0,0,0,0,0
444,2012-07-07,444,7,0.0,0.0,0.0,43,12.96,0.0,50.0,55.04,9.6,112.5,58.5,1651.125,2012-07-07,12.96,0.0,226.04,0,0,0,0,0,0,1,0,0,0,0,0
445,2012-07-14,445,7,0.0,0.0,0.0,46,13.23,0.0,53.0,57.6,10.32,112.5,53.625,1517.25,2012-07-14,13.23,0.0,223.725,0,0,0,0,0,0,1,0,0,0,0,0
446,2012-07-21,446,7,0.0,0.0,0.0,45,12.15,0.0,50.0,53.76,8.4,100.0,53.625,1561.875,2012-07-21,12.15,0.0,207.385,0,0,0,0,0,0,1,0,0,0,0,0
447,2012-07-28,447,7,0.0,0.0,0.0,47,11.610000000000001,0.0,49.0,53.76,7.92,100.0,53.625,1606.5,2012-07-28,11.610000000000001,0.0,207.385,0,0,0,0,0,0,1,0,0,0,0,0
448,2012-08-04,448,8,0.0,0.0,0.0,45,11.34,0.0,50.0,47.36,9.12,112.5,53.625,1606.5,2012-08-04,11.34,0.0,213.485,0,0,0,0,0,0,0,1,0,0,0,0
449,2012-08-11,449,8,0.0,0.0,0.0,46,12.420000000000002,0.0,50.0,53.76,9.36,112.5,39.0,1517.25,2012-08-11,12.420000000000002,0.0,205.26,0,0,0,0,0,0,0,1,0,0,0,0
450,2012-08-18,450,8,0.0,0.0,0.0,42,11.88,0.0,51.0,57.6,8.879999999999999,125.0,39.0,1606.5,2012-08-18,11.88,0.0,221.6,0,0,0,0,0,0,0,1,0,0,0,0
451,2012-08-25,451,8,0.0,0.0,0.0,47,11.07,0.0,50.0,64.0,8.64,137.5,53.625,1561.875,2012-08-25,11.07,0.0,255.125,0,0,0,0,0,0,0,1,0,0,0,0
452,2012-09-01,452,9,0.0,0.0,0.0,46,11.88,0.0,50.0,64.0,9.6,150.0,58.5,1561.875,2012-09-01,11.88,0.0,272.5,0,0,0,0,0,0,0,0,1,0,0,0
453,2012-09-08,453,9,0.0,0.0,0.0,44,9.99,0.0,49.0,78.08,9.6,187.5,73.125,1651.125,2012-09-08,9.99,0.0,338.705,0,0,0,0,0,0,0,0,1,0,0,0
454,2012-09-15,454,9,0.0,0.0,0.0,44,10.8,0.0,51.0,75.52,9.36,200.0,73.125,1651.125,2012-09-15,10.8,0.0,348.645,0,0,0,0,0,0,0,0,1,0,0,0
455,2012-09-22,455,9,0.0,0.0,0.0,42,12.15,0.0,50.0,71.68,9.12,200.0,73.125,1606.5,2012-09-22,12.15,0.0,344.805,0,0,0,0,0,0,0,0,1,0,0,0
456,2012-09-29,456,9,0.0,0.0,0.0,43,10.8,0.0,51.0,78.08,8.64,200.0,78.0,1695.75,2012-09-29,10.8,0.0,356.08,0,0,0,0,0,0,0,0,1,0,0,0
457,2012-10-06,457,10,0.0,0.0,0.0,46,10.530000000000001,0.0,52.0,70.4,9.6,200.0,73.125,1606.5,2012-10-06,10.530000000000001,0.0,343.525,0,0,0,0,0,0,0,0,0,1,0,0
458,2012-10-13,458,10,0.0,0.0,0.0,46,10.260000000000002,0.0,52.0,72.96000000000001,9.12,187.5,73.125,1606.5,2012-10-13,10.260000000000002,0.0,333.58500000000004,0,0,0,0,0,0,0,0,0,1,0,0
459,2012-10-20,459,10,0.0,0.0,0.0,39,9.18,0.0,55.0,72.96000000000001,9.12,212.5,82.875,1561.875,2012-10-20,9.18,0.0,368.33500000000004,0,0,0,0,0,0,0,0,0,1,0,0
460,2012-10-27,460,10,0.0,0.0,0.0,39,8.64,0.0,50.0,67.84,8.4,225.0,117.0,1428.0,2012-10-27,8.64,0.0,409.84000000000003,0,0,0,0,0,0,0,0,0,1,0,0
461,2012-11-03,461,11,0.0,0.0,0.0,44,8.100000000000001,0.0,52.0,72.96000000000001,9.84,225.0,97.5,1561.875,2012-11-03,8.100000000000001,0.0,395.46000000000004,0,0,0,0,0,0,0,0,0,0,1,0
462,2012-11-10,462,11,0.0,0.0,0.0,48,10.530000000000001,0.0,61.0,78.08,9.12,225.0,102.375,1651.125,2012-11-10,10.530000000000001,0.0,405.455,0,0,0,0,0,0,0,0,0,0,1,0
463,2012-11-17,463,11,0.0,0.0,0.0,62,8.91,0.0,81.0,55.04,7.68,137.5,73.125,1160.25,2012-11-17,8.91,0.0,265.665,0,0,0,0,0,0,0,0,0,0,1,0
464,2012-11-24,464,11,0.0,0.0,0.0,38,10.530000000000001,0.0,50.0,78.08,9.6,225.0,107.25,1561.875,2012-11-24,10.530000000000001,0.0,410.33,0,0,0,0,0,0,0,0,0,0,1,0
465,2012-12-01,465,12,0.0,0.0,0.0,42,8.91,0.0,51.0,76.8,9.84,225.0,107.25,1561.875,2012-12-01,8.91,0.0,409.05,0,0,0,0,0,0,0,0,0,0,0,1
466,2012-12-08,466,12,0.0,0.0,0.0,40,8.370000000000001,0.0,55.0,69.12,8.64,225.0,97.5,1338.75,2012-12-08,8.370000000000001,0.0,391.62,0,0,0,0,0,0,0,0,0,0,0,1
467,2012-12-15,467,12,0.0,0.0,0.0,48,7.290000000000001,0.0,61.0,48.64,8.879999999999999,200.0,58.5,1249.5,2012-12-15,7.290000000000001,0.0,307.14,0,0,0,0,0,0,0,0,0,0,0,1
468,2012-12-22,468,12,0.0,0.0,0.0,56,9.99,0.0,68.0,25.6,7.92,137.5,24.375,981.75,2012-12-22,9.99,0.0,187.475,0,0,0,0,0,0,0,0,0,0,0,1
469,2012-12-29,469,12,0.0,0.0,0.0,67,12.690000000000001,0.0,63.0,38.4,8.4,150.0,39.0,1517.25,2012-12-29,12.690000000000001,0.0,227.4,0,0,0,0,0,0,0,0,0,0,0,1
470,2013-01-05,470,1,0.0,0.0,0.0,63,12.420000000000002,0.0,56.0,58.88,10.08,212.5,73.125,1695.75,2013-01-05,12.420000000000002,0.0,344.505,1,0,0,0,0,0,0,0,0,0,0,0
471,2013-01-12,471,1,0.0,0.0,0.0,56,11.88,0.0,55.0,62.72,8.16,225.0,73.125,1740.375,2013-01-12,11.88,0.0,360.845,1,0,0,0,0,0,0,0,0,0,0,0
472,2013-01-19,472,1,0.0,0.0,0.0,54,11.88,0.0,56.0,69.12,10.32,225.0,68.25,1695.75,2013-01-19,11.88,0.0,362.37,1,0,0,0,0,0,0,0,0,0,0,0
473,2013-01-26,473,1,0.0,0.0,0.0,53,10.530000000000001,0.0,55.0,72.96000000000001,9.6,225.0,78.0,1695.75,2013-01-26,10.530000000000001,0.0,375.96000000000004,1,0,0,0,0,0,0,0,0,0,0,0
474,2013-02-02,474,2,0.0,0.0,0.0,52,11.34,0.0,51.0,71.68,10.08,225.0,82.875,1695.75,2013-02-02,11.34,0.0,379.555,0,1,0,0,0,0,0,0,0,0,0,0
475,2013-02-09,475,2,0.0,0.0,0.0,50,10.530000000000001,0.0,51.0,72.96000000000001,8.64,237.5,102.375,1785.0,2013-02-09,10.530000000000001,0.0,412.83500000000004,0,1,0,0,0,0,0,0,0,0,0,0
476,2013-02-16,476,2,0.0,0.0,0.0,53,11.07,0.0,51.0,74.24,9.6,225.0,87.75,1695.75,2013-02-16,11.07,0.0,386.99,0,1,0,0,0,0,0,0,0,0,0,0
477,2013-02-23,477,2,0.0,0.0,0.0,51,12.420000000000002,0.0,50.0,78.08,9.6,212.5,82.875,1606.5,2013-02-23,12.420000000000002,0.0,373.455,0,1,0,0,0,0,0,0,0,0,0,0
478,2013-03-02,478,3,0.0,0.0,0.0,52,11.34,0.0,51.0,69.12,9.36,225.0,87.75,1606.5,2013-03-02,11.34,0.0,381.87,0,0,1,0,0,0,0,0,0,0,0,0
479,2013-03-09,479,3,0.0,0.0,0.0,51,11.07,0.0,49.0,67.84,10.32,200.0,78.0,1651.125,2013-03-09,11.07,0.0,345.84000000000003,0,0,1,0,0,0,0,0,0,0,0,0
480,2013-03-16,480,3,0.0,0.0,0.0,52,11.07,0.0,52.0,67.84,9.84,225.0,73.125,1606.5,2013-03-16,11.07,0.0,365.96500000000003,0,0,1,0,0,0,0,0,0,0,0,0
481,2013-03-23,481,3,0.0,0.0,0.0,57,11.07,0.0,57.0,72.96000000000001,9.6,200.0,68.25,1561.875,2013-03-23,11.07,0.0,341.21000000000004,0,0,1,0,0,0,0,0,0,0,0,0
482,2013-03-30,482,3,0.0,0.0,0.0,45,10.530000000000001,0.0,47.0,70.4,7.92,200.0,78.0,1695.75,2013-03-30,10.530000000000001,0.0,348.4,0,0,1,0,0,0,0,0,0,0,0,0
483,2013-04-06,483,4,0.0,0.0,0.0,52,9.99,0.0,46.0,76.8,8.4,212.5,87.75,1651.125,2013-04-06,9.99,0.0,377.05,0,0,0,1,0,0,0,0,0,0,0,0
484,2013-04-13,484,4,0.0,0.0,0.0,49,10.260000000000002,0.0,46.0,75.52,8.879999999999999,212.5,87.75,1606.5,2013-04-13,10.260000000000002,0.0,375.77,0,0,0,1,0,0,0,0,0,0,0,0
485,2013-04-20,485,4,0.0,0.0,0.0,48,11.07,0.0,47.0,83.2,9.84,225.0,97.5,1740.375,2013-04-20,11.07,0.0,405.7,0,0,0,1,0,0,0,0,0,0,0,0
486,2013-04-27,486,4,0.0,0.0,0.0,42,9.450000000000001,0.0,47.0,75.52,10.08,250.0,97.5,1606.5,2013-04-27,9.450000000000001,0.0,423.02,0,0,0,1,0,0,0,0,0,0,0,0
487,2013-05-04,487,5,0.0,0.0,0.0,41,7.83,0.0,47.0,72.96000000000001,9.6,237.5,97.5,1561.875,2013-05-04,7.83,0.0,407.96000000000004,0,0,0,0,1,0,0,0,0,0,0,0
488,2013-05-11,488,5,0.0,0.0,0.0,44,8.64,0.0,46.0,65.28,8.879999999999999,225.0,87.75,1472.625,2013-05-11,8.64,0.0,378.03,0,0,0,0,1,0,0,0,0,0,0,0
489,2013-05-18,489,5,0.0,0.0,0.0,46,9.18,0.0,45.0,61.44,10.32,225.0,92.625,1517.25,2013-05-18,9.18,0.0,379.065,0,0,0,0,1,0,0,0,0,0,0,0
490,2013-05-25,490,5,0.0,0.0,0.0,44,9.18,0.0,47.0,53.76,8.879999999999999,187.5,68.25,1517.25,2013-05-25,9.18,0.0,309.51,0,0,0,0,1,0,0,0,0,0,0,0
491,2013-06-01,491,6,0.0,0.0,0.0,44,8.370000000000001,0.0,47.0,57.6,9.6,150.0,58.5,1606.5,2013-06-01,8.370000000000001,0.0,266.1,0,0,0,0,0,1,0,0,0,0,0,0
492,2013-06-08,492,6,0.0,0.0,0.0,42,8.64,0.0,47.0,51.2,8.64,125.0,48.75,1517.25,2013-06-08,8.64,0.0,224.95,0,0,0,0,0,1,0,0,0,0,0,0
493,2013-06-15,493,6,0.0,0.0,0.0,44,8.370000000000001,0.0,47.0,47.36,8.64,125.0,39.0,1517.25,2013-06-15,8.370000000000001,0.0,211.36,0,0,0,0,0,1,0,0,0,0,0,0
494,2013-06-22,494,6,0.0,0.0,0.0,45,7.83,0.0,49.0,48.64,8.879999999999999,150.0,73.125,1517.25,2013-06-22,7.83,0.0,271.765,0,0,0,0,0,1,0,0,0,0,0,0
495,2013-06-29,495,6,0.0,0.0,0.0,45,8.64,0.0,55.0,42.24,8.16,125.0,43.875,1338.75,2013-06-29,8.64,0.0,211.115,0,0,0,0,0,1,0,0,0,0,0,0
496,2013-07-06,496,7,0.0,0.0,0.0,44,8.91,0.0,49.0,47.36,9.12,112.5,39.0,1561.875,2013-07-06,8.91,0.0,198.86,0,0,0,0,0,0,1,0,0,0,0,0
497,2013-07-13,497,7,0.0,0.0,0.0,44,8.100000000000001,0.0,48.0,47.36,9.36,125.0,39.0,1517.25,2013-07-13,8.100000000000001,0.0,211.36,0,0,0,0,0,0,1,0,0,0,0,0
498,2013-07-20,498,7,0.0,0.0,0.0,43,7.290000000000001,0.0,50.0,48.64,9.12,112.5,39.0,1561.875,2013-07-20,7.290000000000001,0.0,200.14,0,0,0,0,0,0,1,0,0,0,0,0
499,2013-07-27,499,7,0.0,0.0,0.0,46,7.83,0.0,47.0,47.36,8.4,100.0,34.125,1606.5,2013-07-27,7.83,0.0,181.485,0,0,0,0,0,0,1,0,0,0,0,0
500,2013-08-03,500,8,0.0,0.0,0.0,44,7.5600000000000005,0.0,50.0,47.36,8.16,112.5,34.125,1651.125,2013-08-03,7.5600000000000005,0.0,193.985,0,0,0,0,0,0,0,1,0,0,0,0
501,2013-08-10,501,8,0.0,0.0,0.0,44,8.100000000000001,0.0,51.0,47.36,9.6,112.5,39.0,1606.5,2013-08-10,8.100000000000001,0.0,198.86,0,0,0,0,0,0,0,1,0,0,0,0
502,2013-08-17,502,8,0.0,0.0,0.0,44,7.83,0.0,51.0,51.2,9.6,125.0,43.875,1606.5,2013-08-17,7.83,0.0,220.075,0,0,0,0,0,0,0,1,0,0,0,0
503,2013-08-24,503,8,0.0,0.0,0.0,42,7.0200000000000005,0.0,49.0,62.72,10.559999999999999,150.0,48.75,1606.5,2013-08-24,7.0200000000000005,0.0,261.47,0,0,0,0,0,0,0,1,0,0,0,0
504,2013-08-31,504,8,0.0,0.0,0.0,43,6.75,0.0,50.0,62.72,8.4,175.0,43.875,1561.875,2013-08-31,6.75,0.0,281.595,0,0,0,0,0,0,0,1,0,0,0,0
505,2013-09-07,505,9,0.0,0.0,0.0,44,5.4,0.0,49.0,69.12,8.879999999999999,200.0,68.25,1695.75,2013-09-07,5.4,0.0,337.37,0,0,0,0,0,0,0,0,1,0,0,0
506,2013-09-14,506,9,0.0,0.0,0.0,44,5.67,0.0,50.0,71.68,9.12,250.0,73.125,1651.125,2013-09-14,5.67,0.0,394.805,0,0,0,0,0,0,0,0,1,0,0,0
507,2013-09-21,507,9,0.0,0.0,0.0,44,6.48,0.0,50.0,71.68,9.6,237.5,82.875,1963.5,2013-09-21,6.48,0.0,392.055,0,0,0,0,0,0,0,0,1,0,0,0
508,2013-09-28,508,9,0.0,0.0,0.0,41,6.210000000000001,0.0,47.0,72.96000000000001,10.08,225.0,73.125,2409.75,2013-09-28,6.210000000000001,0.0,371.08500000000004,0,0,0,0,0,0,0,0,1,0,0,0
509,2013-10-05,509,10,0.0,0.0,0.0,45,6.48,0.0,50.0,72.96000000000001,9.84,225.0,73.125,1918.875,2013-10-05,6.48,0.0,371.08500000000004,0,0,0,0,0,0,0,0,0,1,0,0
510,2013-10-12,510,10,0.0,0.0,0.0,40,5.67,0.0,51.0,69.12,9.12,225.0,68.25,1695.75,2013-10-12,5.67,0.0,362.37,0,0,0,0,0,0,0,0,0,1,0,0
511,2013-10-19,511,10,0.0,0.0,0.0,43,5.94,0.0,53.0,74.24,10.08,225.0,68.25,1829.625,2013-10-19,5.94,0.0,367.49,0,0,0,0,0,0,0,0,0,1,0,0
512,2013-10-26,512,10,0.0,0.0,0.0,41,5.4,0.0,55.0,76.8,9.12,225.0,82.875,1785.0,2013-10-26,5.4,0.0,384.675,0,0,0,0,0,0,0,0,0,1,0,0
513,2013-11-02,513,11,0.0,0.0,0.0,43,6.48,0.0,55.0,74.24,10.32,237.5,82.875,1829.625,2013-11-02,6.48,0.0,394.615,0,0,0,0,0,0,0,0,0,0,1,0
514,2013-11-09,514,11,0.0,0.0,0.0,46,6.48,0.0,57.0,74.24,8.879999999999999,250.0,97.5,1695.75,2013-11-09,6.48,0.0,421.74,0,0,0,0,0,0,0,0,0,0,1,0
515,2013-11-16,515,11,0.0,0.0,0.0,50,5.67,0.0,63.0,75.52,9.6,262.5,87.75,1874.25,2013-11-16,5.67,0.0,425.77,0,0,0,0,0,0,0,0,0,0,1,0
516,2013-11-23,516,11,0.0,0.0,0.0,54,5.4,0.0,81.0,52.480000000000004,8.64,237.5,63.375,1294.125,2013-11-23,5.4,0.0,353.355,0,0,0,0,0,0,0,0,0,0,1,0
517,2013-11-30,517,11,0.0,0.0,0.0,42,5.4,0.0,47.0,76.8,9.12,275.0,82.875,1695.75,2013-11-30,5.4,0.0,434.675,0,0,0,0,0,0,0,0,0,0,1,0
518,2013-12-07,518,12,0.0,0.0,0.0,43,5.4,0.0,53.0,72.96000000000001,9.36,300.0,87.75,1561.875,2013-12-07,5.4,0.0,460.71000000000004,0,0,0,0,0,0,0,0,0,0,0,1
519,2013-12-14,519,12,0.0,0.0,0.0,46,4.32,0.0,59.0,55.04,8.16,225.0,73.125,1472.625,2013-12-14,4.32,0.0,353.165,0,0,0,0,0,0,0,0,0,0,0,1
