,Search Term,health
530,2014-03-01,37.88530465949822
531,2014-03-08,39.508960573476706
532,2014-03-15,40.591397849462375
533,2014-03-22,42.7562724014337
534,2014-03-29,43.83870967741936
535,2014-04-05,38.96774193548388
536,2014-04-12,35.17921146953405
537,2014-04-19,36.26164874551972
538,2014-04-26,34.637992831541226
539,2014-05-03,35.72043010752689
540,2014-05-10,36.26164874551972
541,2014-05-17,34.637992831541226
542,2014-05-24,32.4731182795699
543,2014-05-31,34.09677419354839
544,2014-06-07,35.72043010752689
545,2014-06-14,34.637992831541226
546,2014-06-21,33.55555555555556
547,2014-06-28,30.8494623655914
548,2014-07-05,34.09677419354839
549,2014-07-12,35.72043010752689
550,2014-07-19,34.637992831541226
551,2014-07-26,35.17921146953405
552,2014-08-02,35.17921146953405
553,2014-08-09,34.637992831541226
554,2014-08-16,35.17921146953405
555,2014-08-23,36.80286738351255
556,2014-08-30,33.55555555555556
557,2014-09-06,37.88530465949822
558,2014-09-13,34.637992831541226
559,2014-09-20,38.426523297491045
560,2014-09-27,38.426523297491045
561,2014-10-04,37.88530465949822
562,2014-10-11,40.591397849462375
563,2014-10-18,38.426523297491045
564,2014-10-25,38.96774193548388
565,2014-11-01,38.426523297491045
566,2014-11-08,41.132616487455195
567,2014-11-15,36.80286738351255
568,2014-11-22,28.684587813620077
569,2014-11-29,35.17921146953405
570,2014-12-06,35.72043010752689
571,2014-12-13,34.637992831541226
572,2014-12-20,23.81362007168459
573,2014-12-27,31.931899641577065
574,2015-01-03,41.132616487455195
575,2015-01-10,42.215053763440864
576,2015-01-17,41.132616487455195
577,2015-01-24,40.591397849462375
578,2015-01-31,40.591397849462375
579,2015-02-07,40.591397849462375
580,2015-02-14,37.34408602150538
581,2015-02-21,37.88530465949822
582,2015-02-28,37.34408602150538
583,2015-03-07,37.88530465949822
584,2015-03-14,36.80286738351255
585,2015-03-21,37.88530465949822
586,2015-03-28,37.34408602150538
587,2015-04-04,37.34408602150538
588,2015-04-11,37.88530465949822
589,2015-04-18,36.80286738351255
590,2015-04-25,37.34408602150538
591,2015-05-02,36.80286738351255
592,2015-05-09,36.80286738351255
593,2015-05-16,36.80286738351255
594,2015-05-23,33.01433691756273
595,2015-05-30,34.637992831541226
596,2015-06-06,35.72043010752689
597,2015-06-13,33.55555555555556
598,2015-06-20,35.72043010752689
599,2015-06-27,33.01433691756273
600,2015-07-04,35.17921146953405
601,2015-07-11,36.26164874551972
602,2015-07-18,35.17921146953405
603,2015-07-25,36.26164874551972
604,2015-08-01,35.17921146953405
605,2015-08-08,36.80286738351255
606,2015-08-15,35.17921146953405
607,2015-08-22,37.34408602150538
608,2015-08-29,38.96774193548388
609,2015-09-05,34.09677419354839
610,2015-09-12,37.88530465949822
611,2015-09-19,37.34408602150538
612,2015-09-26,35.72043010752689
613,2015-10-03,37.34408602150538
614,2015-10-10,37.34408602150538
615,2015-10-17,38.426523297491045
616,2015-10-24,39.508960573476706
617,2015-10-31,41.132616487455195
618,2015-11-07,36.26164874551972
619,2015-11-14,37.34408602150538
620,2015-11-21,30.308243727598573
621,2015-11-28,38.426523297491045
622,2015-12-05,37.88530465949822
623,2015-12-12,34.637992831541226
624,2015-12-19,25.97849462365592
625,2015-12-26,30.8494623655914
626,2016-01-02,40.591397849462375
627,2016-01-09,39.508960573476706
628,2016-01-16,40.05017921146955
629,2016-01-23,43.83870967741936
630,2016-01-30,43.297491039426525
631,2016-02-06,38.96774193548388
632,2016-02-13,37.88530465949822
633,2016-02-20,41.132616487455195
634,2016-02-27,38.426523297491045
635,2016-03-05,36.26164874551972
636,2016-03-12,37.34408602150538
637,2016-03-19,36.80286738351255
638,2016-03-26,37.88530465949822
639,2016-04-02,38.96774193548388
640,2016-04-09,40.591397849462375
641,2016-04-16,37.34408602150538
642,2016-04-23,38.426523297491045
643,2016-04-30,37.88530465949822
644,2016-05-07,37.34408602150538
645,2016-05-14,35.72043010752689
646,2016-05-21,35.72043010752689
647,2016-05-28,33.01433691756273
648,2016-06-04,33.01433691756273
649,2016-06-11,33.01433691756273
650,2016-06-18,34.09677419354839
651,2016-06-25,34.637992831541226
652,2016-07-02,31.390681003584238
653,2016-07-09,34.637992831541226
654,2016-07-16,34.637992831541226
655,2016-07-23,34.09677419354839
656,2016-07-30,35.72043010752689
657,2016-08-06,34.637992831541226
658,2016-08-13,36.26164874551972
659,2016-08-20,38.96774193548388
660,2016-08-27,36.26164874551972
661,2016-09-03,34.09677419354839
662,2016-09-10,38.96774193548388
663,2016-09-17,37.34408602150538
664,2016-09-24,36.80286738351255
665,2016-10-01,36.80286738351255
666,2016-10-08,36.26164874551972
667,2016-10-15,38.426523297491045
668,2016-10-22,39.508960573476706
669,2016-10-29,37.88530465949822
670,2016-11-05,33.55555555555556
671,2016-11-12,34.637992831541226
672,2016-11-19,26.519713261648754
673,2016-11-26,33.01433691756273
674,2016-12-03,33.168970814132116
675,2016-12-10,32.063338453661046
676,2016-12-17,25.98236047107016
677,2016-12-24,26.53517665130569
678,2016-12-31,37.038684075780864
679,2017-01-07,39.249948796723004
680,2017-01-14,43.67247823860729
681,2017-01-21,53.07035330261138
682,2017-01-28,53.07035330261138
683,2017-02-04,49.20064004096264
684,2017-02-11,49.20064004096264
685,2017-02-18,49.75345622119817
686,2017-02-25,47.54219150025603
687,2017-03-04,52.51753712237585
688,2017-03-11,50.85908858166924
689,2017-03-18,51.41190476190478
690,2017-03-25,51.96472094214032
691,2017-04-01,50.3062724014337
692,2017-04-08,46.9893753200205
693,2017-04-15,49.75345622119817
694,2017-04-22,50.85908858166924
695,2017-04-29,51.96472094214032
696,2017-05-06,48.09500768049157
697,2017-05-13,45.88374295954943
698,2017-05-20,44.22529441884282
699,2017-05-27,41.46121351766514
700,2017-06-03,48.09500768049157
701,2017-06-10,45.33092677931389
702,2017-06-17,44.77811059907836
703,2017-06-24,45.33092677931389
704,2017-07-01,43.67247823860729
705,2017-07-08,50.3062724014337
706,2017-07-15,45.88374295954943
707,2017-07-22,51.41190476190478
708,2017-07-29,49.20064004096264
709,2017-08-05,48.6478238607271
710,2017-08-12,46.43655913978496
711,2017-08-19,45.33092677931389
712,2017-08-26,45.33092677931389
713,2017-09-02,42.56684587813622
714,2017-09-09,44.77811059907836
715,2017-09-16,49.75345622119817
716,2017-09-23,50.3062724014337
717,2017-09-30,47.54219150025603
