,Search Term,food near me
797,2024-03-09,60.0
798,2024-03-16,59.0
799,2024-03-23,59.0
800,2024-03-30,56.00000000000001
801,2024-04-06,55.00000000000001
802,2024-04-13,57.99999999999999
803,2024-04-20,57.99999999999999
804,2024-04-27,59.0
805,2024-05-04,59.0
806,2024-05-11,56.99999999999999
807,2024-05-18,57.99999999999999
808,2024-05-25,64.0
